[0.16666666666666669, 0.4566666666666667, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.44833333333333336, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.44, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.4316666666666667, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.42333333333333334, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.41500000000000004, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.4066666666666667, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.39666666666666667, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.38833333333333336, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.38, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.3716666666666667, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.36333333333333334, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.35500000000000004, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.3466666666666667, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
[0.16666666666666669, 0.3383333333333334, 0.0, 0.16666666666666669, 0.6666666666666667, 0.48888888888888893, 0.5, 0.5, 0.0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]
